bootstrap,criterion,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,score
False,gini,10.0,log2,1,2,10,0.9488112770881548
False,gini,10.0,log2,1,2,50,0.9508520934146855
False,gini,10.0,log2,1,2,100,0.9549337260677466
False,gini,10.0,log2,1,2,200,0.9549337260677466
False,gini,10.0,log2,1,2,400,0.9549337260677466
False,gini,10.0,log2,1,2,600,0.9549337260677466
False,gini,10.0,log2,1,3,10,0.952892909741216
False,gini,10.0,log2,1,3,50,0.9549337260677466
False,gini,10.0,log2,1,3,100,0.9549337260677466
False,gini,10.0,log2,1,3,200,0.9549337260677466
False,gini,10.0,log2,1,3,400,0.9549337260677466
False,gini,10.0,log2,1,3,600,0.9549337260677466
False,gini,10.0,log2,1,4,10,0.9508310540711131
False,gini,10.0,log2,1,4,50,0.9549337260677466
False,gini,10.0,log2,1,4,100,0.9549337260677466
False,gini,10.0,log2,1,4,200,0.9549337260677466
False,gini,10.0,log2,1,4,400,0.9549337260677466
False,gini,10.0,log2,1,4,600,0.9549337260677466
False,gini,10.0,log2,2,2,10,0.9611192930780559
False,gini,10.0,log2,2,2,50,0.9569955817378497
False,gini,10.0,log2,2,2,100,0.9569745423942774
False,gini,10.0,log2,2,2,200,0.9631601094045866
False,gini,10.0,log2,2,2,400,0.9569745423942774
False,gini,10.0,log2,2,2,600,0.9590363980643805
False,gini,10.0,log2,2,3,10,0.9570166210814222
False,gini,10.0,log2,2,3,50,0.9631601094045866
False,gini,10.0,log2,2,3,100,0.9569955817378497
False,gini,10.0,log2,2,3,200,0.9631601094045866
False,gini,10.0,log2,2,3,400,0.9631601094045866
False,gini,10.0,log2,2,3,600,0.9590363980643805
False,gini,10.0,log2,2,4,10,0.9549337260677466
False,gini,10.0,log2,2,4,50,0.9631601094045866
False,gini,10.0,log2,2,4,100,0.9569745423942774
False,gini,10.0,log2,2,4,200,0.9569745423942774
False,gini,10.0,log2,2,4,400,0.9610982537344835
False,gini,10.0,log2,2,4,600,0.9590363980643805
False,gini,10.0,log2,3,2,10,0.9590574374079528
False,gini,10.0,log2,3,2,50,0.9569745423942774
False,gini,10.0,log2,3,2,100,0.9590363980643805
False,gini,10.0,log2,3,2,200,0.9631601094045866
False,gini,10.0,log2,3,2,400,0.9610982537344835
False,gini,10.0,log2,3,2,600,0.9631601094045866
False,gini,10.0,log2,3,3,10,0.9569955817378497
False,gini,10.0,log2,3,3,50,0.9569745423942774
False,gini,10.0,log2,3,3,100,0.9610982537344835
False,gini,10.0,log2,3,3,200,0.9590574374079528
False,gini,10.0,log2,3,3,400,0.9610982537344835
False,gini,10.0,log2,3,3,600,0.9631601094045866
False,gini,10.0,log2,3,4,10,0.9569955817378497
False,gini,10.0,log2,3,4,50,0.9610982537344835
False,gini,10.0,log2,3,4,100,0.9631601094045866
False,gini,10.0,log2,3,4,200,0.9590363980643805
False,gini,10.0,log2,3,4,400,0.9590363980643805
False,gini,10.0,log2,3,4,600,0.9631601094045866
False,gini,10.0,log2,4,2,10,0.9611192930780559
False,gini,10.0,log2,4,2,50,0.9610982537344835
False,gini,10.0,log2,4,2,100,0.9631601094045866
False,gini,10.0,log2,4,2,200,0.9590363980643805
False,gini,10.0,log2,4,2,400,0.9631601094045866
False,gini,10.0,log2,4,2,600,0.9631601094045866
False,gini,10.0,log2,4,3,10,0.9590784767515252
False,gini,10.0,log2,4,3,50,0.9631601094045866
False,gini,10.0,log2,4,3,100,0.9631601094045866
False,gini,10.0,log2,4,3,200,0.9610982537344835
False,gini,10.0,log2,4,3,400,0.9631601094045866
False,gini,10.0,log2,4,3,600,0.9631601094045866
False,gini,10.0,log2,4,4,10,0.9590363980643805
False,gini,10.0,log2,4,4,50,0.9631390700610142
False,gini,10.0,log2,4,4,100,0.9631601094045866
False,gini,10.0,log2,4,4,200,0.9631601094045866
False,gini,10.0,log2,4,4,400,0.9631601094045866
False,gini,10.0,log2,4,4,600,0.9631601094045866
False,gini,20.0,auto,1,2,10,0.9529560277719336
False,gini,20.0,auto,1,2,50,0.9549337260677466
False,gini,20.0,auto,1,2,100,0.952892909741216
False,gini,20.0,auto,1,2,200,0.9549337260677466
False,gini,20.0,auto,1,2,400,0.9549337260677466
False,gini,20.0,auto,1,2,600,0.9549337260677466
False,gini,20.0,auto,1,3,10,0.9590574374079528
False,gini,20.0,auto,1,3,50,0.9508520934146855
False,gini,20.0,auto,1,3,100,0.9549337260677466
False,gini,20.0,auto,1,3,200,0.9549337260677466
False,gini,20.0,auto,1,3,400,0.9549337260677466
False,gini,20.0,auto,1,3,600,0.9549337260677466
False,gini,20.0,auto,1,4,10,0.9529139490847885
False,gini,20.0,auto,1,4,50,0.9488112770881548
False,gini,20.0,auto,1,4,100,0.9549337260677466
False,gini,20.0,auto,1,4,200,0.9549337260677466
False,gini,20.0,auto,1,4,400,0.9549337260677466
False,gini,20.0,auto,1,4,600,0.9549337260677466
False,gini,20.0,auto,2,2,10,0.9590363980643805
False,gini,20.0,auto,2,2,50,0.9569745423942774
False,gini,20.0,auto,2,2,100,0.9590363980643805
False,gini,20.0,auto,2,2,200,0.9631601094045866
False,gini,20.0,auto,2,2,400,0.9590363980643805
False,gini,20.0,auto,2,2,600,0.9590363980643805
False,gini,20.0,auto,2,3,10,0.9569955817378497
False,gini,20.0,auto,2,3,50,0.9569955817378497
False,gini,20.0,auto,2,3,100,0.9549337260677466
False,gini,20.0,auto,2,3,200,0.9569745423942774
False,gini,20.0,auto,2,3,400,0.9610982537344835
False,gini,20.0,auto,2,3,600,0.9569745423942774
False,gini,20.0,auto,2,4,10,0.9569955817378497
False,gini,20.0,auto,2,4,50,0.9610982537344835
False,gini,20.0,auto,2,4,100,0.9631601094045866
False,gini,20.0,auto,2,4,200,0.9569745423942774
False,gini,20.0,auto,2,4,400,0.9610982537344835
False,gini,20.0,auto,2,4,600,0.9590363980643805
False,gini,20.0,auto,3,2,10,0.9631390700610142
False,gini,20.0,auto,3,2,50,0.9631601094045866
False,gini,20.0,auto,3,2,100,0.9631601094045866
False,gini,20.0,auto,3,2,200,0.9631601094045866
False,gini,20.0,auto,3,2,400,0.9631601094045866
False,gini,20.0,auto,3,2,600,0.9631601094045866
False,gini,20.0,auto,3,3,10,0.9569955817378497
False,gini,20.0,auto,3,3,50,0.9610982537344835
False,gini,20.0,auto,3,3,100,0.9631601094045866
False,gini,20.0,auto,3,3,200,0.9590363980643805
False,gini,20.0,auto,3,3,400,0.9590363980643805
False,gini,20.0,auto,3,3,600,0.9631601094045866
False,gini,20.0,auto,3,4,10,0.9590363980643805
False,gini,20.0,auto,3,4,50,0.9590784767515252
False,gini,20.0,auto,3,4,100,0.9631601094045866
False,gini,20.0,auto,3,4,200,0.9631601094045866
False,gini,20.0,auto,3,4,400,0.9610982537344835
False,gini,20.0,auto,3,4,600,0.9610982537344835
False,gini,20.0,auto,4,2,10,0.9610982537344835
False,gini,20.0,auto,4,2,50,0.9590574374079528
False,gini,20.0,auto,4,2,100,0.9590784767515252
False,gini,20.0,auto,4,2,200,0.9631601094045866
False,gini,20.0,auto,4,2,400,0.9631601094045866
False,gini,20.0,auto,4,2,600,0.9631601094045866
False,gini,20.0,auto,4,3,10,0.9590574374079528
False,gini,20.0,auto,4,3,50,0.9631601094045866
False,gini,20.0,auto,4,3,100,0.9631601094045866
False,gini,20.0,auto,4,3,200,0.9631390700610142
False,gini,20.0,auto,4,3,400,0.9631601094045866
False,gini,20.0,auto,4,3,600,0.9631601094045866
False,gini,20.0,auto,4,4,10,0.9652009257311173
False,gini,20.0,auto,4,4,50,0.9610982537344835
False,gini,20.0,auto,4,4,100,0.9631601094045866
False,gini,20.0,auto,4,4,200,0.9631601094045866
False,gini,20.0,auto,4,4,400,0.9610982537344835
False,gini,20.0,auto,4,4,600,0.9631601094045866
False,gini,20.0,sqrt,1,2,10,0.9508520934146855
False,gini,20.0,sqrt,1,2,50,0.9549337260677466
False,gini,20.0,sqrt,1,2,100,0.952892909741216
False,gini,20.0,sqrt,1,2,200,0.9549337260677466
False,gini,20.0,sqrt,1,2,400,0.9549337260677466
False,gini,20.0,sqrt,1,2,600,0.9549337260677466
False,gini,20.0,sqrt,1,3,10,0.9467915001051967
False,gini,20.0,sqrt,1,3,50,0.9528929097412162
False,gini,20.0,sqrt,1,3,100,0.9549337260677466
False,gini,20.0,sqrt,1,3,200,0.9549337260677466
False,gini,20.0,sqrt,1,3,400,0.9549337260677466
False,gini,20.0,sqrt,1,3,600,0.9549337260677466
False,gini,20.0,sqrt,1,4,10,0.952892909741216
False,gini,20.0,sqrt,1,4,50,0.9549337260677466
False,gini,20.0,sqrt,1,4,100,0.9549337260677466
False,gini,20.0,sqrt,1,4,200,0.9569955817378497
False,gini,20.0,sqrt,1,4,400,0.9549337260677466
False,gini,20.0,sqrt,1,4,600,0.9549337260677466
False,gini,20.0,sqrt,2,2,10,0.9631601094045866
False,gini,20.0,sqrt,2,2,50,0.9569745423942774
False,gini,20.0,sqrt,2,2,100,0.9590363980643805
False,gini,20.0,sqrt,2,2,200,0.9590363980643805
False,gini,20.0,sqrt,2,2,400,0.9569745423942774
False,gini,20.0,sqrt,2,2,600,0.9569745423942774
False,gini,20.0,sqrt,2,3,10,0.9570166210814222
False,gini,20.0,sqrt,2,3,50,0.9590363980643805
False,gini,20.0,sqrt,2,3,100,0.9590363980643805
False,gini,20.0,sqrt,2,3,200,0.9610982537344835
False,gini,20.0,sqrt,2,3,400,0.9610982537344835
False,gini,20.0,sqrt,2,3,600,0.9610982537344835
False,gini,20.0,sqrt,2,4,10,0.9569955817378497
False,gini,20.0,sqrt,2,4,50,0.9590363980643805
False,gini,20.0,sqrt,2,4,100,0.9549337260677466
False,gini,20.0,sqrt,2,4,200,0.9610982537344835
False,gini,20.0,sqrt,2,4,400,0.9569745423942774
False,gini,20.0,sqrt,2,4,600,0.9610982537344835
False,gini,20.0,sqrt,3,2,10,0.9590363980643805
False,gini,20.0,sqrt,3,2,50,0.9631601094045866
False,gini,20.0,sqrt,3,2,100,0.9631601094045866
False,gini,20.0,sqrt,3,2,200,0.9590363980643805
False,gini,20.0,sqrt,3,2,400,0.9590363980643805
False,gini,20.0,sqrt,3,2,600,0.9631601094045866
False,gini,20.0,sqrt,3,3,10,0.9549337260677466
False,gini,20.0,sqrt,3,3,50,0.9590363980643805
False,gini,20.0,sqrt,3,3,100,0.9569745423942774
False,gini,20.0,sqrt,3,3,200,0.9631601094045866
False,gini,20.0,sqrt,3,3,400,0.9610982537344835
False,gini,20.0,sqrt,3,3,600,0.9610982537344835
False,gini,20.0,sqrt,3,4,10,0.9590784767515255
False,gini,20.0,sqrt,3,4,50,0.9610982537344835
False,gini,20.0,sqrt,3,4,100,0.9631601094045866
False,gini,20.0,sqrt,3,4,200,0.9610982537344835
False,gini,20.0,sqrt,3,4,400,0.9631601094045866
False,gini,20.0,sqrt,3,4,600,0.9631601094045866
False,gini,20.0,sqrt,4,2,10,0.9549337260677466
False,gini,20.0,sqrt,4,2,50,0.9610982537344835
False,gini,20.0,sqrt,4,2,100,0.9631601094045866
False,gini,20.0,sqrt,4,2,200,0.9631601094045866
False,gini,20.0,sqrt,4,2,400,0.9590363980643805
False,gini,20.0,sqrt,4,2,600,0.9631601094045866
False,gini,20.0,sqrt,4,3,10,0.9631601094045866
False,gini,20.0,sqrt,4,3,50,0.9631601094045866
False,gini,20.0,sqrt,4,3,100,0.9631601094045866
False,gini,20.0,sqrt,4,3,200,0.9631601094045866
False,gini,20.0,sqrt,4,3,400,0.9631601094045866
False,gini,20.0,sqrt,4,3,600,0.9631601094045866
False,gini,20.0,sqrt,4,4,10,0.9631390700610142
False,gini,20.0,sqrt,4,4,50,0.9569745423942774
False,gini,20.0,sqrt,4,4,100,0.9631601094045866
False,gini,20.0,sqrt,4,4,200,0.9631601094045866
False,gini,20.0,sqrt,4,4,400,0.9631601094045866
False,gini,20.0,sqrt,4,4,600,0.9631601094045866
False,gini,20.0,log2,1,2,10,0.9529139490847885
False,gini,20.0,log2,1,2,50,0.9549547654113191
False,gini,20.0,log2,1,2,100,0.9549337260677466
False,gini,20.0,log2,1,2,200,0.9569955817378497
False,gini,20.0,log2,1,2,400,0.9549337260677466
False,gini,20.0,log2,1,2,600,0.9549337260677466
False,gini,20.0,log2,1,3,10,0.9549337260677466
False,gini,20.0,log2,1,3,50,0.9569955817378497
False,gini,20.0,log2,1,3,100,0.9549337260677466
False,gini,20.0,log2,1,3,200,0.9549337260677466
False,gini,20.0,log2,1,3,400,0.9549337260677466
False,gini,20.0,log2,1,3,600,0.9549337260677466
False,gini,20.0,log2,1,4,10,0.952892909741216
False,gini,20.0,log2,1,4,50,0.9569955817378497
False,gini,20.0,log2,1,4,100,0.9549337260677466
False,gini,20.0,log2,1,4,200,0.9569955817378497
False,gini,20.0,log2,1,4,400,0.9549337260677466
False,gini,20.0,log2,1,4,600,0.9549337260677466
False,gini,20.0,log2,2,2,10,0.9569955817378497
False,gini,20.0,log2,2,2,50,0.9610982537344835
False,gini,20.0,log2,2,2,100,0.9631601094045866
False,gini,20.0,log2,2,2,200,0.9610982537344835
False,gini,20.0,log2,2,2,400,0.9569745423942774
False,gini,20.0,log2,2,2,600,0.9569745423942774
False,gini,20.0,log2,2,3,10,0.9549337260677466
False,gini,20.0,log2,2,3,50,0.9610982537344835
False,gini,20.0,log2,2,3,100,0.9590363980643805
False,gini,20.0,log2,2,3,200,0.9590363980643805
False,gini,20.0,log2,2,3,400,0.9590363980643805
False,gini,20.0,log2,2,3,600,0.9610982537344835
False,gini,20.0,log2,2,4,10,0.9590574374079528
False,gini,20.0,log2,2,4,50,0.9610982537344835
False,gini,20.0,log2,2,4,100,0.9569745423942774
False,gini,20.0,log2,2,4,200,0.9590363980643805
False,gini,20.0,log2,2,4,400,0.9569745423942774
False,gini,20.0,log2,2,4,600,0.9590363980643805
False,gini,20.0,log2,3,2,10,0.9569955817378497
False,gini,20.0,log2,3,2,50,0.9631601094045866
False,gini,20.0,log2,3,2,100,0.9590363980643805
False,gini,20.0,log2,3,2,200,0.9631601094045866
False,gini,20.0,log2,3,2,400,0.9569745423942774
False,gini,20.0,log2,3,2,600,0.9631601094045866
False,gini,20.0,log2,3,3,10,0.9569745423942774
False,gini,20.0,log2,3,3,50,0.9631601094045866
False,gini,20.0,log2,3,3,100,0.9610982537344835
False,gini,20.0,log2,3,3,200,0.9631601094045866
False,gini,20.0,log2,3,3,400,0.9590363980643805
False,gini,20.0,log2,3,3,600,0.9610982537344835
False,gini,20.0,log2,3,4,10,0.9590574374079528
False,gini,20.0,log2,3,4,50,0.9590363980643805
False,gini,20.0,log2,3,4,100,0.9590363980643805
False,gini,20.0,log2,3,4,200,0.9610982537344835
False,gini,20.0,log2,3,4,400,0.9590363980643805
False,gini,20.0,log2,3,4,600,0.9610982537344835
False,gini,20.0,log2,4,2,10,0.9569745423942774
False,gini,20.0,log2,4,2,50,0.9631601094045866
False,gini,20.0,log2,4,2,100,0.9631601094045866
False,gini,20.0,log2,4,2,200,0.9610982537344835
False,gini,20.0,log2,4,2,400,0.9631601094045866
False,gini,20.0,log2,4,2,600,0.9631601094045866
False,gini,20.0,log2,4,3,10,0.9590784767515252
False,gini,20.0,log2,4,3,50,0.9610982537344835
False,gini,20.0,log2,4,3,100,0.9631601094045866
False,gini,20.0,log2,4,3,200,0.9631601094045866
False,gini,20.0,log2,4,3,400,0.9631601094045866
False,gini,20.0,log2,4,3,600,0.9610982537344835
False,gini,20.0,log2,4,4,10,0.9549126867241743
False,gini,20.0,log2,4,4,50,0.9610982537344835
False,gini,20.0,log2,4,4,100,0.9631601094045866
False,gini,20.0,log2,4,4,200,0.9631601094045866
False,gini,20.0,log2,4,4,400,0.9631601094045866
False,gini,20.0,log2,4,4,600,0.9631601094045866
False,gini,40.0,auto,1,2,10,0.9467915001051967
False,gini,40.0,auto,1,2,50,0.9569955817378497
False,gini,40.0,auto,1,2,100,0.9549337260677466
False,gini,40.0,auto,1,2,200,0.9549337260677466
False,gini,40.0,auto,1,2,400,0.9549337260677466
False,gini,40.0,auto,1,2,600,0.9549337260677466
False,gini,40.0,auto,1,3,10,0.9631390700610142
False,gini,40.0,auto,1,3,50,0.9528718703976435
False,gini,40.0,auto,1,3,100,0.9549337260677466
False,gini,40.0,auto,1,3,200,0.9549337260677466
False,gini,40.0,auto,1,3,400,0.9549337260677466
False,gini,40.0,auto,1,3,600,0.9549337260677466
False,gini,40.0,auto,1,4,10,0.9488112770881548
False,gini,40.0,auto,1,4,50,0.9549337260677466
False,gini,40.0,auto,1,4,100,0.9549337260677466
False,gini,40.0,auto,1,4,200,0.9569955817378497
False,gini,40.0,auto,1,4,400,0.9549337260677466
False,gini,40.0,auto,1,4,600,0.9549337260677466
False,gini,40.0,auto,2,2,10,0.9590363980643802
False,gini,40.0,auto,2,2,50,0.9610772143909111
False,gini,40.0,auto,2,2,100,0.9569745423942774
False,gini,40.0,auto,2,2,200,0.9569745423942774
False,gini,40.0,auto,2,2,400,0.9590363980643805
False,gini,40.0,auto,2,2,600,0.9590363980643805
False,gini,40.0,auto,2,3,10,0.9508520934146855
False,gini,40.0,auto,2,3,50,0.9569955817378497
False,gini,40.0,auto,2,3,100,0.9590363980643805
False,gini,40.0,auto,2,3,200,0.9569745423942774
False,gini,40.0,auto,2,3,400,0.9590363980643805
False,gini,40.0,auto,2,3,600,0.9569745423942774
False,gini,40.0,auto,2,4,10,0.9590574374079528
False,gini,40.0,auto,2,4,50,0.9631601094045866
False,gini,40.0,auto,2,4,100,0.9590363980643805
False,gini,40.0,auto,2,4,200,0.9610982537344835
False,gini,40.0,auto,2,4,400,0.9569745423942774
False,gini,40.0,auto,2,4,600,0.9569745423942774
False,gini,40.0,auto,3,2,10,0.9529139490847885
False,gini,40.0,auto,3,2,50,0.9590363980643805
False,gini,40.0,auto,3,2,100,0.9590363980643805
False,gini,40.0,auto,3,2,200,0.9631601094045866
False,gini,40.0,auto,3,2,400,0.9610982537344835
False,gini,40.0,auto,3,2,600,0.9610982537344835
False,gini,40.0,auto,3,3,10,0.9508520934146855
False,gini,40.0,auto,3,3,50,0.9590363980643805
False,gini,40.0,auto,3,3,100,0.9610982537344835
False,gini,40.0,auto,3,3,200,0.9610982537344835
False,gini,40.0,auto,3,3,400,0.9631601094045866
False,gini,40.0,auto,3,3,600,0.9590363980643805
False,gini,40.0,auto,3,4,10,0.9590363980643805
False,gini,40.0,auto,3,4,50,0.9590363980643805
False,gini,40.0,auto,3,4,100,0.9610982537344835
False,gini,40.0,auto,3,4,200,0.9631601094045866
False,gini,40.0,auto,3,4,400,0.9631601094045866
False,gini,40.0,auto,3,4,600,0.9610982537344835
False,gini,40.0,auto,4,2,10,0.9611192930780559
False,gini,40.0,auto,4,2,50,0.9610982537344835
False,gini,40.0,auto,4,2,100,0.9590363980643805
False,gini,40.0,auto,4,2,200,0.9631601094045866
False,gini,40.0,auto,4,2,400,0.9631601094045866
False,gini,40.0,auto,4,2,600,0.9631601094045866
False,gini,40.0,auto,4,3,10,0.9631601094045866
False,gini,40.0,auto,4,3,50,0.9652009257311173
False,gini,40.0,auto,4,3,100,0.9631601094045866
False,gini,40.0,auto,4,3,200,0.9631601094045866
False,gini,40.0,auto,4,3,400,0.9610982537344835
False,gini,40.0,auto,4,3,600,0.9631601094045866
False,gini,40.0,auto,4,4,10,0.9569955817378497
False,gini,40.0,auto,4,4,50,0.9652009257311173
False,gini,40.0,auto,4,4,100,0.9631601094045866
False,gini,40.0,auto,4,4,200,0.9631601094045866
False,gini,40.0,auto,4,4,400,0.9610982537344835
False,gini,40.0,auto,4,4,600,0.9631601094045866
False,gini,40.0,sqrt,1,2,10,0.9447717231222386
False,gini,40.0,sqrt,1,2,50,0.9569955817378497
False,gini,40.0,sqrt,1,2,100,0.9549337260677466
False,gini,40.0,sqrt,1,2,200,0.9549337260677466
False,gini,40.0,sqrt,1,2,400,0.9549337260677466
False,gini,40.0,sqrt,1,2,600,0.9549337260677466
False,gini,40.0,sqrt,1,3,10,0.959015358720808
False,gini,40.0,sqrt,1,3,50,0.9488112770881548
False,gini,40.0,sqrt,1,3,100,0.9549337260677466
False,gini,40.0,sqrt,1,3,200,0.9549337260677466
False,gini,40.0,sqrt,1,3,400,0.9549337260677466
False,gini,40.0,sqrt,1,3,600,0.9549337260677466
False,gini,40.0,sqrt,1,4,10,0.952892909741216
False,gini,40.0,sqrt,1,4,50,0.9549337260677466
False,gini,40.0,sqrt,1,4,100,0.9549337260677466
False,gini,40.0,sqrt,1,4,200,0.9549337260677466
False,gini,40.0,sqrt,1,4,400,0.9549337260677466
False,gini,40.0,sqrt,1,4,600,0.9549337260677466
False,gini,40.0,sqrt,2,2,10,0.9569955817378497
False,gini,40.0,sqrt,2,2,50,0.952892909741216
False,gini,40.0,sqrt,2,2,100,0.9569745423942774
False,gini,40.0,sqrt,2,2,200,0.9631601094045866
False,gini,40.0,sqrt,2,2,400,0.9569745423942774
False,gini,40.0,sqrt,2,2,600,0.9590363980643805
False,gini,40.0,sqrt,2,3,10,0.9570166210814222
False,gini,40.0,sqrt,2,3,50,0.9569745423942774
False,gini,40.0,sqrt,2,3,100,0.9590574374079528
False,gini,40.0,sqrt,2,3,200,0.9590363980643805
False,gini,40.0,sqrt,2,3,400,0.9590363980643805
False,gini,40.0,sqrt,2,3,600,0.9590363980643805
False,gini,40.0,sqrt,2,4,10,0.9590784767515255
False,gini,40.0,sqrt,2,4,50,0.9610982537344835
False,gini,40.0,sqrt,2,4,100,0.9569745423942774
False,gini,40.0,sqrt,2,4,200,0.9610982537344835
False,gini,40.0,sqrt,2,4,400,0.9590363980643805
False,gini,40.0,sqrt,2,4,600,0.9631601094045866
False,gini,40.0,sqrt,3,2,10,0.9549968440984641
False,gini,40.0,sqrt,3,2,50,0.9610982537344835
False,gini,40.0,sqrt,3,2,100,0.9610982537344835
False,gini,40.0,sqrt,3,2,200,0.9569745423942774
False,gini,40.0,sqrt,3,2,400,0.9631601094045866
False,gini,40.0,sqrt,3,2,600,0.9631601094045866
False,gini,40.0,sqrt,3,3,10,0.9549547654113191
False,gini,40.0,sqrt,3,3,50,0.9590363980643805
False,gini,40.0,sqrt,3,3,100,0.9611192930780559
False,gini,40.0,sqrt,3,3,200,0.9610982537344835
False,gini,40.0,sqrt,3,3,400,0.9631601094045866
False,gini,40.0,sqrt,3,3,600,0.9631601094045866
False,gini,40.0,sqrt,3,4,10,0.9590574374079528
False,gini,40.0,sqrt,3,4,50,0.9569745423942774
False,gini,40.0,sqrt,3,4,100,0.9610982537344835
False,gini,40.0,sqrt,3,4,200,0.9610982537344835
False,gini,40.0,sqrt,3,4,400,0.9631601094045866
False,gini,40.0,sqrt,3,4,600,0.9610982537344835
False,gini,40.0,sqrt,4,2,10,0.9631390700610142
False,gini,40.0,sqrt,4,2,50,0.9610982537344835
False,gini,40.0,sqrt,4,2,100,0.9610982537344835
False,gini,40.0,sqrt,4,2,200,0.9631601094045866
False,gini,40.0,sqrt,4,2,400,0.9631601094045866
False,gini,40.0,sqrt,4,2,600,0.9631601094045866
False,gini,40.0,sqrt,4,3,10,0.9631390700610142
False,gini,40.0,sqrt,4,3,50,0.9652219650746897
False,gini,40.0,sqrt,4,3,100,0.9631601094045866
False,gini,40.0,sqrt,4,3,200,0.9631601094045866
False,gini,40.0,sqrt,4,3,400,0.9631601094045866
